f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
0.0007082660117472441,0.0032619032184231095,0.1270684764396482,0.3616328066178122,38,30,70,53,0
0.00070291552978922,0.003151807462894527,0.1285583247736687,0.35469468097004614,38,30,71,50,0
0.0007384474123896337,0.0030417553929273588,0.12828070746711875,0.33575261751511665,38,34,71,47,0
0.0007344230178400303,0.003111734594557672,0.12433388082117462,0.36077598766654567,34,32,71,51,0
0.0007203620267744434,0.0028574022514905304,0.11743982927615093,0.3524899078552721,36,32,74,52,0
0.0007208871088775825,0.0029225733983508544,0.12172480101071083,0.3503958671559202,40,28,75,58,0
0.0007606695372422904,0.0028285054020750562,0.1252823955011781,0.3377287784709228,40,26,79,62,0
0.000814198777593151,0.002310691151775029,0.1275859630473294,0.2718573883031464,34,30,81,65,0
0.0007622991895732891,0.0026156704950617087,0.12578551103546834,0.28112069869209544,42,24,80,62,0
0.0008189324211891084,0.0031399994243477597,0.12652102423313827,0.3139627249386488,44,20,82,58,0
0.000772413699957652,0.002959904934276122,0.11959645480939464,0.3097138670292447,40,20,86,56,0
0.0007596857119685814,0.003191973003071167,0.1286536573997146,0.3559098235984006,40,28,84,54,0
0.0007470012099270854,0.003333045897295068,0.12906038054359742,0.3625192474210167,36,24,81,51,0
0.0007325936295289736,0.0029813760454476678,0.11990385042681116,0.348110097532032,32,30,81,60,0
0.0007560763056510821,0.0029509803034222975,0.1289633184161163,0.3312529517783963,38,32,80,61,0
0.0007294947817911027,0.002894621847292684,0.12473998556873489,0.3364370997586337,36,28,78,65,0
0.0007004747762727088,0.002801875400258495,0.11630571444311948,0.3275955200176367,36,24,75,69,0
0.0007939536844168709,0.002964658047104234,0.12584780010893368,0.33458790482638856,32,22,73,58,0
0.0007402175721619716,0.003170377009000745,0.12536297921556083,0.3668469140494153,36,26,79,54,0
0.0007730951103988915,0.0029131549249208793,0.12962459213914954,0.3452307381665656,34,28,77,52,0
0.0007883310352296023,0.0028674245600202822,0.13789784445538233,0.3600893112936399,36,34,80,55,0
