f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
0.0003198726452846321,0.0007059420416475997,0.025251151991168466,0.07172347658052555,19,27,42,41,0
0.0012250205231307384,0.001089657487627517,0.08375078928647803,0.10074010448016944,9,18,35,42,0
0.0031857759905302404,0.001432641336382351,0.21197135079428744,0.15658194635828301,7,22,48,47,0
0.005817957445004692,0.001889066633579862,0.3771522158780473,0.1923050134746257,10,22,46,52,0
0.007375922503525073,0.0024188368076029114,0.508615318291537,0.22564090530535078,14,28,41,50,0
0.007781361709329823,0.002481367081076453,0.6564899875913713,0.25397839178501114,22,24,49,58,0
0.008355077793787689,0.0028107366364588187,0.764849970051447,0.258223916612112,18,26,51,61,0
0.0073576828556984955,0.0026573846922404634,0.7726303184652641,0.2898360948257705,26,24,53,66,0
0.006607670170710015,0.002737548320695084,0.7658704030080605,0.30187110458507,24,28,60,67,0
0.005978481580227025,0.0025971082251629394,0.654968358539343,0.3059933922849063,22,28,60,70,0
0.004420161314890085,0.0024328806642958094,0.5601242169485037,0.2976107550056791,34,32,63,66,0
0.0041080795204196585,0.0023864984711362103,0.507342431029685,0.2868491441155906,26,26,63,63,0
0.0037303927650244773,0.0024306486595325307,0.5193429778622426,0.2911242420464015,38,26,61,63,0
0.003802369175810216,0.002267695587586174,0.5078447514577145,0.27833756968646434,34,20,61,66,0
0.003997611094705263,0.0019098963192546207,0.503495524070311,0.2710210468073636,30,28,64,69,0
0.0041023929513136605,0.0019017605755757363,0.5122011753352149,0.2868939820619028,34,28,70,68,0
0.0036597603761798197,0.0019587024865463988,0.45182703434005034,0.27840206386260974,30,28,68,66,0
0.003840790156649257,0.002237370496549945,0.46391813378993735,0.2919312869498695,30,26,66,65,0
0.003929939251257131,0.002197614723494409,0.4917134316747657,0.30680758458744767,26,28,58,63,0
0.0034791586657048697,0.002212952327623996,0.44803126344487176,0.29152035285806244,34,26,59,68,0
0.0036442403135990174,0.00202634627152315,0.4919763110631062,0.2733222011881454,32,28,63,75,0
0.0035175344663816426,0.002118785830767629,0.468054337821426,0.2735965165473365,28,26,64,72,0
0.003447711462575961,0.0020790472883198776,0.43936942975850163,0.27091790572547764,28,32,65,67,0
0.003383075173439463,0.0020728636254960927,0.4525173486675251,0.2666110527846838,26,34,61,64,0
0.003761671340612281,0.0020067960345480323,0.4576544474063264,0.27095347382548857,28,36,57,60,0
0.004019284516236198,0.0019535189121544214,0.463743043750008,0.25364179242811913,30,32,55,61,0
0.004033012714073194,0.0019412711499377014,0.48026718458260315,0.24779143888779062,26,34,58,67,0
0.003939226239617365,0.0018693157857820725,0.4753013679163416,0.24991844339276553,24,26,61,72,0
0.003814911921939771,0.0017218551331523975,0.49025499006173917,0.23555710198500457,32,30,65,75,0
0.003983361124393596,0.0016256656365783767,0.5096989875725577,0.23911822089282225,24,32,68,74,0
0.003370160966109836,0.001771610484340898,0.5009579565561604,0.2420088954639717,32,24,71,70,0
0.003959614939157023,0.0017875218768307931,0.574178432562436,0.2255678310605597,36,28,73,66,0
0.0036671652318048353,0.002035488718497628,0.5292207801834099,0.2503563833961445,34,20,70,64,0
0.0042861501476001256,0.0022504344151407026,0.5638761842306691,0.25835909132618917,26,26,61,60,0
0.004293911986078807,0.0022062144518157217,0.5863822343957392,0.2503659289374453,28,24,56,61,0
0.003912693110614242,0.0023323239899095396,0.5190619224173975,0.25613031660330726,30,28,59,61,0
0.003913717719034281,0.0022426002488520544,0.5172276007654684,0.23731619335807538,28,24,61,63,0
0.0037810107549065674,0.0022682984455748806,0.49030845512016297,0.24261435834033224,34,22,60,66,0
0.003564938726475984,0.002084545317450826,0.44128121489451855,0.23506812024954624,34,24,60,72,0
0.0030132960119153623,0.0017977689195824821,0.37127699821131965,0.20067223826229671,30,24,58,63,0
0.0026806813485466922,0.0018179436750430874,0.29695684994692967,0.18138664482016664,26,18,54,67,0
0.002767528160327179,0.0019649488068435063,0.27911462766123485,0.17762422807062458,26,16,53,67,0
0.002780963298409641,0.002104396223995121,0.2666610291796263,0.19034502229807207,18,18,63,51,0
0.0034744874468613856,0.002267938879898071,0.3659629871326633,0.2239813750046208,26,22,61,54,0
0.00446877732801505,0.002706504071303328,0.46904416873963306,0.24739743313301335,26,22,58,58,0
0.0045712438667354985,0.0027690722034233273,0.5026557583208335,0.28031021685289514,26,18,60,51,0
0.005015010362573414,0.0027549473126779094,0.5446867226377555,0.2915791329575025,20,24,56,59,0
0.004763488481348004,0.0027876130688516713,0.5346792752837842,0.31338193533400605,24,26,63,60,0
0.00018368914325150377,0.00040862439901636016,0.01158464190876205,0.026575051899372783,18,18,36,30,1
0.0001757815301727196,0.0004017991233294412,0.011517482180223153,0.02659736118810611,21,21,40,32,1
0.00018955967960229464,0.0004866772763467194,0.01319583961997633,0.03280702786216327,22,16,43,34,1
0.00046053499518652896,0.0007044332317900863,0.040597774707414505,0.06092173283688817,8,14,38,39,1
0.0007059469007311245,0.0009253285944781424,0.07513396740759401,0.09821205153321518,16,20,48,56,1
0.0010688138532723504,0.0013465948280352589,0.11700239896488428,0.16113405146914395,20,30,55,65,1
0.001343206079921917,0.001874625928120763,0.14898114045719088,0.2365295136898415,22,22,61,71,1
0.001531363792750614,0.0024035733119070653,0.1745570195931637,0.29488292008848677,28,24,68,70,1
0.0016435957119814478,0.002807357228635199,0.19207890523947366,0.3358581511244073,32,22,73,68,1
0.001487773507134018,0.002884572221317782,0.1881795058921693,0.3528153649348495,30,32,75,74,1
0.001658661444650893,0.0028102718091075622,0.20898081143031413,0.35040264100127594,32,24,70,77,1
0.0015427342322890602,0.0027088609582343244,0.2022149002277887,0.3551812345386635,36,24,71,82,1
0.0015596173151317919,0.0026657889839139886,0.19000984908446522,0.35017269344699337,32,24,66,83,1
0.001543382055012892,0.0027244840447304013,0.2095248308576964,0.33039134490250366,30,24,58,76,1
0.001482871923351248,0.002371555911733549,0.19512090758689368,0.3021253697951633,30,26,66,75,1
0.0013888989629646708,0.0021677369889980813,0.19102457875093762,0.2606726960488938,26,28,62,69,1
0.0012598980228593305,0.0019197643306991222,0.18682362743133354,0.26213092292938417,30,26,67,75,1
0.001152471191385792,0.0021076390882070924,0.17062476654608003,0.2865028036575924,32,32,68,67,1
0.001140314995557837,0.0021481390454968145,0.15775667678401908,0.2914382730063522,30,34,75,74,1
0.0011247679269336946,0.0023379831110952654,0.15215311062014042,0.3106579909888628,34,34,69,76,1
0.0011474565415154105,0.0022148945599628294,0.1588180533099286,0.3021769593024651,34,30,66,72,1
0.0012070655355183894,0.0021877939044717977,0.1571932692674562,0.2990771434086772,28,32,66,69,1
0.0012673059188166092,0.0020090023770441045,0.17012269911428096,0.2787632008852883,28,30,68,65,1
0.001219928222292631,0.0019893060370780257,0.16541263074696652,0.26114853418967304,28,28,71,71,1
0.0010904433283858831,0.0019008449197595513,0.1642170868771606,0.24910347405132935,32,30,67,73,1
0.001125118915285876,0.001595146328860381,0.1634915619322665,0.21672981828005053,34,26,67,77,1
0.0010575755831053566,0.001787465022154689,0.14971158946700244,0.22827204693561132,26,26,67,77,1
0.0009855555123205178,0.0015893575158279366,0.14538125413434247,0.2112832623777418,30,24,67,84,1
0.0009678054771089045,0.0018839300153164268,0.13187867019716293,0.23250914196205297,32,26,72,73,1
0.0009978796935684923,0.0018168158454530464,0.1287549065816046,0.22953202152359617,24,30,72,75,1
0.0010825279393078925,0.0019408752075692282,0.13131826374807434,0.2192563769374685,26,30,72,78,1
0.0012453626402831035,0.0019089918200565084,0.14553570358689777,0.23099006277449177,22,28,59,70,1
0.001330051441911132,0.0017460716082082473,0.15104053487343463,0.19573293152867227,24,26,57,72,1
0.001329642481227438,0.0019307152749942422,0.13963684669075624,0.20950312913367022,26,20,61,66,1
0.001338923072121995,0.0019488163178984707,0.1406766338263879,0.2269999825090531,22,22,57,70,1
0.0012920329791594853,0.0019365162401959745,0.12779017751347094,0.21586961132140609,30,20,67,70,1
0.0011270730359881902,0.00186863846605252,0.11897227353976991,0.23940185722463903,28,28,69,71,1
0.001146054380366998,0.0017488126561750871,0.13016235927463407,0.22768613199749543,30,28,74,67,1
0.00107453356827309,0.002144844590158926,0.12606355204958208,0.23030939191387392,30,28,74,64,1
0.0013199883350616768,0.0034424722806017842,0.12563275733636423,0.2708135155575213,18,14,72,72,1
0.00116495981080929,0.003204573075808057,0.10072096342505438,0.21803836468340942,12,12,52,76,1
0.0007550336171371458,0.0026085042522613695,0.06205455903286389,0.1676758846896626,10,6,60,82,1
0.00019407785943612501,0.0006206627020178688,0.012700260211487789,0.04411309452491598,18,22,42,45,1
0.0002137675588463347,0.0007346648208258303,0.014417371840526877,0.05187585071943633,20,13,48,46,1
0.0002580953670412791,0.0008963646592074324,0.01964403865580327,0.06509942623218132,18,14,52,43,1
0.00047883874344357725,0.0009750988317251065,0.047657440123710544,0.0810707707145762,17,20,60,54,1
0.0006609503614830249,0.00107876824355485,0.08071392076975903,0.10583241089396901,32,26,66,60,1
0.0009305064647635789,0.0015034335652027958,0.12029551193277747,0.16244997368936664,36,26,66,65,1
0.00023673244094839723,0.00048146528736462617,0.015056856143704314,0.03169740289829425,18,20,39,35,2
0.0006873366629610572,0.0007797958419205796,0.06760799635445251,0.045933060339757144,10,9,39,41,2
0.0017496041592871669,0.0009846359237654677,0.15438160492925318,0.07183563514359523,12,12,50,42,2
0.0031977622928559043,0.0011782848057184543,0.32452274448253055,0.09520724380675512,18,20,54,49,2
0.003845379002190774,0.0012721222229951058,0.40378782495250704,0.10593432399932996,20,16,54,52,2
