f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
0.001467838653842821,0.00301237383621206,0.21208612266285692,0.3827820234411311,24,18,73,60,0
0.0021832976524803487,0.004837126899410701,0.3086739787713822,0.5777388212977969,22,18,72,63,0
0.003052400644160415,0.006351559631466188,0.43814133522564697,0.7809712817647099,24,22,66,58,0
0.003737185057243851,0.0067067027889693535,0.49588203520968016,0.8503314909208657,22,26,64,62,0
0.004031462659643223,0.006636282225471452,0.5698802797710825,0.86226631828902,24,30,66,56,0
0.003916203128525312,0.0065893146040655924,0.5248461708879737,0.7947323155474875,30,26,72,60,0
0.003806940140978228,0.006070082269956168,0.5147436611077237,0.7588461681421892,28,30,74,65,0
0.004116065967289341,0.0066377780135234024,0.535938291300534,0.793541411609117,26,30,74,63,0
0.003873880581017143,0.007080831150340971,0.5321925899433957,0.87585700838302,24,24,66,58,0
0.004487858013345916,0.00757935572833897,0.6476962886568831,0.9430057873944165,26,26,67,55,0
0.004583894532240097,0.008626770853414996,0.6642127334087778,0.9871083966938135,28,24,68,54,0
0.005466934817752373,0.007934572522467398,0.7943287205422761,0.9772116099622041,30,24,60,57,0
0.006609199776648707,0.00817521472785812,0.9206905696838209,0.9909673461686318,34,22,57,62,0
0.007534133730495527,0.007154265267747231,1.0563974209879972,0.9493709830606119,30,28,63,65,0
0.007939674259259453,0.005899845224767538,1.076363496617578,0.8575524275092017,24,28,65,67,0
0.008064916101211886,0.006172066363458564,1.0519146664080066,0.8001890291750074,16,20,68,66,0
0.007942327460976775,0.0065714057186418515,1.0113888383300866,0.7832427577923726,18,32,66,60,0
0.006418039949334412,0.005901979866925185,0.8562651949014027,0.737604196692251,28,30,69,66,0
0.006165654220323628,0.006284571430215962,0.8956910010615978,0.792226505089761,32,38,70,60,0
0.006669465508359527,0.006485470539957613,1.0070700123310152,0.851535970515048,32,28,70,56,0
0.006576964684095727,0.006210245014127428,0.9828398978466603,0.8643988189388081,32,36,71,63,0
0.007194242932571557,0.006612022129474669,1.0041935672468785,0.9279463487376589,26,38,74,58,0
0.007357150887595144,0.006586142669352337,0.9640288789972015,0.8829637357004374,24,36,65,63,0
0.0064233026920030726,0.007012895083343465,0.8031686501904195,0.8964418610658593,30,30,66,64,0
0.006045353458371114,0.0066061465473783035,0.7372127705132885,0.8304569666531193,28,22,66,67,0
0.005744703999583217,0.006880683105422962,0.7625886293484796,0.8054068693014148,26,20,67,65,0
0.00508285281480538,0.0072527688409469325,0.7123099628585171,0.8352064907128338,28,24,70,65,0
0.005387455140913535,0.005967956130929466,0.7341041773593753,0.7584708257733943,28,28,63,61,0
0.005970119723093887,0.005871068130035376,0.8191762055109819,0.7402870778413627,26,30,66,59,0
0.0053223926242733244,0.005704911009386312,0.7160692719133195,0.6792280284522775,28,26,64,65,0
0.005512836120821668,0.00490698920950993,0.7457682270641881,0.6270502564556315,20,24,62,67,0
0.005441961694740962,0.006514267778056075,0.7714617881216588,0.7416831250739866,24,20,62,61,0
0.005560572780779114,0.005914480425178056,0.7923086366096016,0.743963484554464,22,18,62,55,0
0.005469470201884488,0.0066137959229726805,0.8072795855689483,0.7349875753538146,28,22,64,56,0
0.005643734137339204,0.006391513163102631,0.8060675990487174,0.7271645030564969,24,26,61,62,0
0.005087240862623112,0.005778498635440934,0.7326736845520191,0.6725944405610355,24,30,60,58,0
0.004584493206928908,0.006050853787267285,0.659596151884197,0.6175366656864106,26,28,65,60,0
0.004247025974689737,0.0048062702966544055,0.6000915392538845,0.5560078705035598,24,24,63,56,0
0.0036900769976518327,0.00505874357890311,0.5550271346290889,0.5447672561202613,26,20,68,52,0
0.0025797790588949665,0.004373299216034334,0.4139430886883427,0.4345638678039072,26,16,74,67,0
0.0017080733378524683,0.0031454479268986984,0.25388642093043096,0.3163383737632775,18,16,54,88,0
0.0009169029652494629,0.002344406119911362,0.1362877109130171,0.21355937473864492,10,8,83,100,0
2.8070297511355616e-05,0.00017171143065193014,0.003601234294804315,0.014659543006094428,32,22,80,52,0
2.7974903157908412e-05,0.00017600537268844103,0.0035046053546212304,0.0155143503520711,34,21,80,52,0
4.825847908758593e-05,0.00019785234005572117,0.005441571864652787,0.016806794560914787,30,22,75,52,0
9.68850917682041e-05,0.00023625241834335914,0.01151732710334117,0.019842350701356728,14,23,62,54,0
0.00021358149800165347,0.00030158185736500845,0.025377349603772574,0.03254660131479488,18,26,57,54,0
0.0005273297607366167,0.0007305679530082719,0.06304003969997281,0.07560894186170404,16,22,68,57,0
0.00013287340972957954,0.0003759992217363863,0.018514167120075295,0.040711320767280554,24,24,67,64,1
0.00012964678399936483,0.0003704455523030294,0.017279471976164355,0.03799906875296969,22,20,68,60,1
0.0001133650154810947,0.00045227404231561636,0.015290239622381368,0.04342887957776455,20,18,78,63,1
0.00012942862377707557,0.0006331030280240687,0.016300309843628437,0.06281961554159812,20,18,80,51,1
0.00020019603344240556,0.0006517642441158572,0.019124684773743888,0.06486729741525216,14,16,79,50,1
0.00041002974096565197,0.0008239314925268662,0.03946841817465392,0.08042966477033989,12,20,67,52,1
0.0004876648931600699,0.0009919844285939663,0.048195307621409174,0.08830669663815674,12,18,64,56,1
0.000713112606939517,0.0011438309456361295,0.06497715859185534,0.09435615108006755,18,16,57,55,1
0.000826351749539608,0.0013095276033566897,0.09539905510264216,0.11306112820621413,24,18,61,50,1
0.0009363082171098408,0.0016151910620155502,0.11205604502916988,0.14475455092969444,26,16,57,55,1
0.001335992364950554,0.0018288022138471896,0.14611979050160034,0.19216794724208813,26,16,61,58,1
0.0015463644800164523,0.0022269855271834778,0.18020158473674164,0.22290384479033257,24,20,67,52,1
0.002648687227915621,0.0028279635351596997,0.27632986415297384,0.26986042488597917,16,20,58,51,1
0.003838047372242895,0.003275811360336869,0.4098823803211487,0.3481317988712098,18,24,55,44,1
0.0047581690615638664,0.003547229943164673,0.5469341747596532,0.38928364333882554,24,24,57,43,1
0.0073203398174985605,0.004412736591048702,0.7901530105429799,0.5276132576133656,28,22,56,47,1
0.008156525544285144,0.004684615746810757,0.9346545741680792,0.5765373946908429,30,26,60,54,1
0.008928732710711016,0.006233778754671958,1.1375707588437822,0.6633325354105348,22,16,67,53,1
0.009072709714804459,0.006948536965509683,1.2478164036968065,0.7309227950465225,26,20,65,51,1
0.008741372787151454,0.00652007478576769,1.3405640347794583,0.6964834347047042,32,20,68,54,1
0.009541208761045862,0.00699963413321138,1.426652222122585,0.7340287595837364,28,26,66,56,1
0.00978360106680737,0.006875827490153174,1.4195118675679952,0.7520573278171248,28,24,67,59,1
0.010066691667158368,0.007457762914314184,1.4850982150731256,0.862459705191249,32,30,65,55,1
0.009799194444541325,0.008813323807524627,1.414711219693918,0.9829954944571005,38,30,71,54,1
0.009392185831556446,0.009208168407578602,1.3500962287438945,1.0665042757985788,34,28,71,49,1
0.008742345563834313,0.009272242747012409,1.3537924529405068,1.1177295782058443,34,26,73,53,1
0.008602356452739738,0.008962722135478045,1.3085627882146975,1.0734820510415648,34,30,75,58,1
0.00763382981363746,0.00936027019716903,1.2128710730961807,1.0439222784094222,30,26,80,58,1
0.007555113354610752,0.008129654078627058,1.2262307685709273,0.9476035677096459,34,32,78,57,1
0.007247944487033902,0.007613992998875654,1.209931296325548,0.8595929560647597,34,30,77,59,1
0.007306773097171471,0.006709210026895927,1.2033616803510407,0.8011728439330884,28,28,77,60,1
0.008215151610524518,0.005760849330140709,1.266715366857016,0.7052132130984619,30,34,68,63,1
0.0074281163304076745,0.00548606467594856,1.148998339536385,0.7091069295742319,28,32,67,72,1
0.006938038544114623,0.005763870747607586,1.1170409032904398,0.715721486192279,32,26,69,64,1
0.006682415838568038,0.006232233749762895,1.0695449971865059,0.6782720907262709,32,22,73,65,1
0.00639719148259127,0.006076974569998355,1.0214850590391789,0.7067479195818649,26,30,73,57,1
0.006828001621603297,0.006053623267311941,1.0585363220965347,0.6853176640898092,28,32,69,51,1
0.00595480537625075,0.007068680200159812,0.8908830686441631,0.6639106186445446,22,28,70,49,1
0.0063040524060010775,0.007585181199505726,0.907479695135103,0.6809278713291483,24,22,65,41,1
0.004534920371247848,0.00659022141929218,0.6262144477163748,0.5641464672946893,20,20,59,50,1
0.002929384026934666,0.005276700301236986,0.4254682826638185,0.40883596671367284,14,14,72,53,1
0.0017742929596762178,0.0027796755105884917,0.2518560238764407,0.2647014828545025,10,10,60,65,1
0.00026555921730204453,0.0006722495063259238,0.034419825329483233,0.07354997967128091,20,16,67,68,1
0.0004363225409990835,0.0009652287431207583,0.04685408565986171,0.0864904909817221,20,18,61,71,1
0.0009132523011220689,0.0010819487732684377,0.09982961270148948,0.10691652287257189,16,24,67,76,1
0.0012687734209022993,0.0011906328877719623,0.14460897666903963,0.1220538074169115,20,28,68,72,1
0.001716244008782999,0.0013789008205331097,0.19422139783722908,0.15255921161993624,28,24,65,66,1
0.0022090325569159024,0.0016478931647985326,0.2749802691314384,0.18564979328688058,28,28,60,61,1
0.00023920896187896616,0.00027546970872475973,0.03125802174602748,0.027906303232753265,18,18,68,69,2
0.00034928320979262515,0.00035912436115850225,0.04959864622723094,0.034111088179508454,24,16,58,58,2
0.0006351694837526425,0.00033152558844411033,0.061452376431343346,0.03253304919970079,14,22,48,60,2
0.001082083332287529,0.0003214820201467978,0.13412862280495821,0.037757729023009654,12,26,56,57,2
0.0015718395717928915,0.000338692043408938,0.1965066796141181,0.042194665535118935,14,26,48,64,2
0.00197455073644505,0.00030626068350624264,0.24263627483727315,0.04360219890514163,18,29,50,70,2
0.0024473917202278896,0.0007095726312163183,0.30770168188470076,0.07015306178611981,22,12,60,76,2
0.0029428689559212046,0.0010554615888370119,0.38707914489273304,0.096148039082517,14,10,68,70,2
0.003948609809958038,0.0012873476207074974,0.5562400946557369,0.12094415672687349,14,16,74,63,2
0.004591020646033404,0.0014845115724538092,0.6599778246682162,0.14104562036137624,24,20,71,65,2
0.005816728282257318,0.001199157589102739,0.9078381914247214,0.14533200412745811,28,28,72,66,2
0.006345373496856596,0.001030996983279108,1.0156279739921898,0.12838092955053018,32,28,80,71,2
